# Gene Family	demo_Abundance-RPKs
UniRef90_R5UMK4	21.7378869982
UniRef90_R5UMK4|unclassified	21.7378869982
UniRef90_R5B302	21.7257321199
UniRef90_R5B302|unclassified	21.7257321199
UniRef90_Q8A7U2	21.6875730125
UniRef90_Q8A7U2|unclassified	21.6875730125
UniRef90_D4VH49	21.6606498195
UniRef90_D4VH49|unclassified	21.6606498195
UniRef90_R6S742	21.6444463498
UniRef90_R6S742|unclassified	21.6444463498
UniRef90_A0A1L5KX81	21.6364189150
UniRef90_A0A1L5KX81|unclassified	21.6364189150
UniRef90_R5B0C4	21.5825241173
UniRef90_R5B0C4|unclassified	21.5825241173
UniRef90_R5B3F6	21.5806792597
UniRef90_R5B3F6|unclassified	21.5806792597
UniRef90_R5UL56	21.5666173534
UniRef90_R5UL56|unclassified	21.5666173534
UniRef90_A0A174NK37	21.5585238659
UniRef90_A0A174NK37|unclassified	21.5585238659
UniRef90_A0A139LHG6	21.5085146648
UniRef90_A0A139LHG6|unclassified	21.5085146648
UniRef90_Q8A337	21.4867956431
UniRef90_Q8A337|unclassified	21.4867956431
UniRef90_A0A1M5ATH6	21.4202738294
UniRef90_A0A1M5ATH6|unclassified	21.4202738294
UniRef90_R5B5E6	21.3306041529
UniRef90_R5B5E6|unclassified	21.3306041529
UniRef90_Q8A1F3	21.2305506283
UniRef90_Q8A1F3|unclassified	21.2305506283
UniRef90_R5AY45	21.2219636980
UniRef90_R5AY45|unclassified	21.2219636980
UniRef90_R5B054	21.2117444678
UniRef90_R5B054|unclassified	21.2117444678
UniRef90_A0A174EFU7	21.2034128801
UniRef90_A0A174EFU7|unclassified	21.2034128801
UniRef90_C9KVB5	21.1935656576
UniRef90_C9KVB5|unclassified	21.1935656576
UniRef90_A0A0P0EV72	21.1709419711
UniRef90_A0A0P0EV72|unclassified	21.1709419711
UniRef90_A0A0P0M132	21.0923070901
UniRef90_A0A0P0M132|unclassified	21.0923070901
UniRef90_A0A0K6C0P9	21.0770778058
UniRef90_A0A0K6C0P9|unclassified	21.0770778058
UniRef90_R5B4D6	21.0476990804
UniRef90_R5B4D6|unclassified	21.0476990804
UniRef90_R5BA08	21.0309900529
UniRef90_R5BA08|unclassified	21.0309900529
UniRef90_R5AY34	21.0289230072
UniRef90_R5AY34|unclassified	21.0289230072
UniRef90_E4ME94	21.0286600162
UniRef90_E4ME94|unclassified	21.0286600162
UniRef90_A0A0P0FK54	21.0022844439
UniRef90_A0A0P0FK54|unclassified	21.0022844439
UniRef90_R5K566	20.9844101682
UniRef90_R5K566|unclassified	20.9844101682
UniRef90_A0A139KGY7	20.9773259989
UniRef90_A0A139KGY7|unclassified	20.9773259989
UniRef90_I3YLI6	20.9390985743
UniRef90_I3YLI6|unclassified	20.9390985743
UniRef90_A0A139K1A0	20.9272758345
UniRef90_A0A139K1A0|unclassified	20.9272758345
UniRef90_Q5LGW9	20.8920207355
UniRef90_Q5LGW9|unclassified	20.8920207355
UniRef90_Q5LJ70	20.8728437100
UniRef90_Q5LJ70|unclassified	20.8728437100
UniRef90_A0A1C7H0E2	20.8345413519
UniRef90_A0A1C7H0E2|unclassified	20.8345413519
UniRef90_Q8AAD2	20.8259817363
UniRef90_Q8AAD2|unclassified	20.8259817363
UniRef90_R5AWF1	20.8046627124
UniRef90_R5AWF1|unclassified	20.8046627124
UniRef90_R5UEZ6	20.7899424269
UniRef90_R5UEZ6|unclassified	20.7899424269
UniRef90_A0A015PAY5	20.7644280624
UniRef90_A0A015PAY5|unclassified	20.7644280624
UniRef90_W4PS51	20.7483422234
UniRef90_W4PS51|unclassified	20.7483422234
UniRef90_Q5L9Q6	20.7086280220
UniRef90_Q5L9Q6|unclassified	20.7086280220
UniRef90_E4M8T5	20.6967111875
UniRef90_E4M8T5|unclassified	20.6967111875
UniRef90_U5CQN6	20.6941496001
UniRef90_U5CQN6|unclassified	20.6941496001
UniRef90_R5AX59	20.6442369274
UniRef90_R5AX59|unclassified	20.6442369274
UniRef90_A0A173ZBD4	20.6406371505
UniRef90_A0A173ZBD4|unclassified	20.6406371505
UniRef90_R5AZA5	20.6284428460
UniRef90_R5AZA5|unclassified	20.6284428460
UniRef90_A0A173WQU7	20.6056183048
UniRef90_A0A173WQU7|unclassified	20.6056183048
UniRef90_A0A174LX52	20.5983458736
UniRef90_A0A174LX52|unclassified	20.5983458736
UniRef90_A0A174U831	20.5960970795
UniRef90_A0A174U831|unclassified	20.5960970795
UniRef90_R5AY61	20.5908424766
UniRef90_R5AY61|unclassified	20.5908424766
UniRef90_I3YMT0	20.5356935990
UniRef90_I3YMT0|unclassified	20.5356935990
UniRef90_K1S1F9	20.5298766999
UniRef90_K1S1F9|unclassified	20.5298766999
UniRef90_A0A2M9V1Y4	20.4936821775
UniRef90_A0A2M9V1Y4|unclassified	20.4936821775
UniRef90_A0A173WXU0	20.4767807303
UniRef90_A0A173WXU0|unclassified	20.4767807303
UniRef90_U5Q305	20.4544306119
UniRef90_U5Q305|unclassified	20.4544306119
UniRef90_A0A0K6BZ79	20.4473065421
UniRef90_A0A0K6BZ79|unclassified	20.4473065421
UniRef90_A0A3C1Y9E8	20.4315956958
UniRef90_A0A3C1Y9E8|unclassified	20.4315956958
UniRef90_W4UN63	20.3871367296
UniRef90_W4UN63|unclassified	20.3871367296
UniRef90_C6IKA3	20.3567630860
UniRef90_C6IKA3|unclassified	20.3567630860
UniRef90_R6S6R8	20.3447262827
UniRef90_R6S6R8|unclassified	20.3447262827
UniRef90_E4MBY9	20.3415916516
UniRef90_E4MBY9|unclassified	20.3415916516
UniRef90_A0A0N7IB24	20.3379778541
UniRef90_A0A0N7IB24|unclassified	20.3379778541
UniRef90_A0A174DKL7	20.3220058263
UniRef90_A0A174DKL7|unclassified	20.3220058263
UniRef90_A0A174CIL9	20.3182788613
UniRef90_A0A174CIL9|unclassified	20.3182788613
UniRef90_W4PES6	20.2857276998
UniRef90_W4PES6|unclassified	20.2857276998
UniRef90_Q8A997	20.2565463271
UniRef90_Q8A997|unclassified	20.2565463271
UniRef90_F7LHJ1	20.1801009083
UniRef90_F7LHJ1|unclassified	20.1801009083
UniRef90_R6L3M5	20.1672745255
UniRef90_R6L3M5|unclassified	20.1672745255
UniRef90_D6D290	20.1450292072
UniRef90_D6D290|unclassified	20.1450292072
UniRef90_Q8A2B2	20.1143103211
UniRef90_Q8A2B2|unclassified	20.1143103211
UniRef90_R5B850	20.1133409570
UniRef90_R5B850|unclassified	20.1133409570
UniRef90_R5V0N9	20.0685863228
UniRef90_R5V0N9|unclassified	20.0685863228
UniRef90_D4WHA9	20.0272563648
UniRef90_D4WHA9|unclassified	20.0272563648
UniRef90_C3QGE3	19.9908981205
UniRef90_C3QGE3|unclassified	19.9908981205
UniRef90_Q8ABA9	19.9607427315
UniRef90_Q8ABA9|unclassified	19.9607427315
UniRef90_R6L4N4	19.9232992904
UniRef90_R6L4N4|unclassified	19.9232992904
UniRef90_E4MCI0	19.9026868610
UniRef90_E4MCI0|unclassified	19.9026868610
UniRef90_R5AZN7	19.8667462531
UniRef90_R5AZN7|unclassified	19.8667462531
UniRef90_R6FEH6	19.8643705777
UniRef90_R6FEH6|unclassified	19.8643705777
UniRef90_A0A125MH14	19.8514564276
UniRef90_A0A125MH14|unclassified	19.8514564276
UniRef90_A0A174RWZ0	19.8427561391
UniRef90_A0A174RWZ0|unclassified	19.8427561391
UniRef90_A0A374W998	19.7837659074
UniRef90_A0A374W998|unclassified	19.7837659074
UniRef90_E4M839	19.7497435097
UniRef90_E4M839|unclassified	19.7497435097
UniRef90_A0A173Z0X7	19.7238203199
UniRef90_A0A173Z0X7|unclassified	19.7238203199
UniRef90_R6SVT9	19.6805040423
UniRef90_R6SVT9|unclassified	19.6805040423
UniRef90_R5B7W1	19.6804839352
UniRef90_R5B7W1|unclassified	19.6804839352
UniRef90_W6PNY1	19.6539098470
UniRef90_W6PNY1|unclassified	19.6539098470
UniRef90_D4WCN5	19.6498210342
UniRef90_D4WCN5|unclassified	19.6498210342
UniRef90_R5UFL6	19.6260191332
UniRef90_R5UFL6|unclassified	19.6260191332
UniRef90_A0A0P0F3R2	19.6242334191
UniRef90_A0A0P0F3R2|unclassified	19.6242334191
UniRef90_R6DH93	19.6223893821
UniRef90_R6DH93|unclassified	19.6223893821
UniRef90_F3PJG6	19.5728995842
UniRef90_F3PJG6|unclassified	19.5728995842
UniRef90_Q8A9S8	19.5695245214
UniRef90_Q8A9S8|unclassified	19.5695245214
UniRef90_A0A174XCD2	19.5465684521
UniRef90_A0A174XCD2|unclassified	19.5465684521
UniRef90_A0A174LXT4	19.5384591839
UniRef90_A0A174LXT4|unclassified	19.5384591839
UniRef90_R6JND5	19.5363288882
UniRef90_R6JND5|unclassified	19.5363288882
UniRef90_A0A174U3T9	19.5007853005
UniRef90_A0A174U3T9|unclassified	19.5007853005
UniRef90_A0A3D4XHZ6	19.4873724298
UniRef90_A0A3D4XHZ6|unclassified	19.4873724298
UniRef90_A0A173YLF1	19.4572775482
UniRef90_A0A173YLF1|unclassified	19.4572775482
UniRef90_Q5LGN1	19.4507566687
UniRef90_Q5LGN1|unclassified	19.4507566687
UniRef90_A0A175AEW2	19.4443264438
UniRef90_A0A175AEW2|unclassified	19.4443264438
UniRef90_R6KB36	19.4346535447
UniRef90_R6KB36|unclassified	19.4346535447
UniRef90_K1UD81	19.4174757282
UniRef90_K1UD81|unclassified	19.4174757282
UniRef90_D4WLU3	19.3972042241
UniRef90_D4WLU3|unclassified	19.3972042241
UniRef90_R5BA67	19.3893982862
UniRef90_R5BA67|unclassified	19.3893982862
UniRef90_I3YIG5	19.3838054226
UniRef90_I3YIG5|unclassified	19.3838054226
UniRef90_R6DPV0	19.3824743650
UniRef90_R6DPV0|unclassified	19.3824743650
UniRef90_A0A1C7H8B3	19.3743075809
UniRef90_A0A1C7H8B3|unclassified	19.3743075809
UniRef90_A0A1C5P2U4	19.3555476989
UniRef90_A0A1C5P2U4|unclassified	19.3555476989
UniRef90_A0A173ZMG4	19.3535789287
UniRef90_A0A173ZMG4|unclassified	19.3535789287
UniRef90_A0A174J6W7	19.3486157045
UniRef90_A0A174J6W7|unclassified	19.3486157045
UniRef90_R5UMH7	19.3291004627
UniRef90_R5UMH7|unclassified	19.3291004627
UniRef90_Q8A9C1	19.3144004469
UniRef90_Q8A9C1|unclassified	19.3144004469
UniRef90_A0A0N7I9L9	19.3135379613
UniRef90_A0A0N7I9L9|unclassified	19.3135379613
UniRef90_A0A3B8QYE1	19.3128298560
UniRef90_A0A3B8QYE1|unclassified	19.3128298560
UniRef90_K5BRS5	19.2972336105
UniRef90_K5BRS5|unclassified	19.2972336105
UniRef90_R5B5A2	19.2675408516
UniRef90_R5B5A2|unclassified	19.2675408516
UniRef90_A0A174GYK6	19.2457241926
UniRef90_A0A174GYK6|unclassified	19.2457241926
UniRef90_A0A108T7T3	19.2136912900
UniRef90_A0A108T7T3|unclassified	19.2136912900
UniRef90_I3YJY1	19.2062986062
UniRef90_I3YJY1|unclassified	19.2062986062
UniRef90_D0TL61	19.1768440262
UniRef90_D0TL61|unclassified	19.1768440262
UniRef90_A0A0K6BP95	19.1737484219
UniRef90_A0A0K6BP95|unclassified	19.1737484219
UniRef90_R5IYZ6	19.1554895590
UniRef90_R5IYZ6|unclassified	19.1554895590
UniRef90_E6K571	19.1281447238
UniRef90_E6K571|unclassified	19.1281447238
UniRef90_A0A0N7IFP4	19.1217182197
UniRef90_A0A0N7IFP4|unclassified	19.1217182197
UniRef90_A0A174DUI1	19.1205273735
UniRef90_A0A174DUI1|unclassified	19.1205273735
UniRef90_R7J4U4	19.1081134793
UniRef90_R7J4U4|unclassified	19.1081134793
UniRef90_A0A3E5BWP6	19.0429972979
UniRef90_A0A3E5BWP6|unclassified	19.0429972979
UniRef90_A0A174BF57	19.0137203390
UniRef90_A0A174BF57|unclassified	19.0137203390
UniRef90_R5B7T6	18.9836156443
UniRef90_R5B7T6|unclassified	18.9836156443
UniRef90_R5AXK3	18.9537497681
UniRef90_R5AXK3|unclassified	18.9537497681
UniRef90_R7KST8	18.9532444358
UniRef90_R7KST8|unclassified	18.9532444358
UniRef90_Q8A1D5	18.9498115176
UniRef90_Q8A1D5|unclassified	18.9498115176
UniRef90_A0A174JYN4	18.9420423819
UniRef90_A0A174JYN4|unclassified	18.9420423819
UniRef90_A0A0P0ERU6	18.8948172557
UniRef90_A0A0P0ERU6|unclassified	18.8948172557
UniRef90_A0A1C7H1U1	18.8909940501
UniRef90_A0A1C7H1U1|unclassified	18.8909940501
UniRef90_A0A015SFP4	18.8615192870
UniRef90_A0A015SFP4|unclassified	18.8615192870
UniRef90_I9H3P2	18.8384756853
UniRef90_I9H3P2|unclassified	18.8384756853
UniRef90_C3QZ05	18.7779999847
UniRef90_C3QZ05|unclassified	18.7779999847
UniRef90_R5UEQ1	18.7700203619
UniRef90_R5UEQ1|unclassified	18.7700203619
UniRef90_D4INR4	18.7630649447
UniRef90_D4INR4|unclassified	18.7630649447
UniRef90_R6RV74	18.7483480999
UniRef90_R6RV74|unclassified	18.7483480999
UniRef90_A0A136NFF6	18.7446569326
UniRef90_A0A136NFF6|unclassified	18.7446569326
UniRef90_D6D8P1	18.7221879505
UniRef90_D6D8P1|unclassified	18.7221879505
UniRef90_D6D3U5	18.6679978597
UniRef90_D6D3U5|unclassified	18.6679978597
UniRef90_J9H1I5	18.6613230281
UniRef90_J9H1I5|unclassified	18.6613230281
UniRef90_A0A0P0FGC9	18.6180654388
UniRef90_A0A0P0FGC9|unclassified	18.6180654388
UniRef90_A0A174LWL4	18.6004655782
UniRef90_A0A174LWL4|unclassified	18.6004655782
UniRef90_R5AY53	18.5863668575
UniRef90_R5AY53|unclassified	18.5863668575
UniRef90_R5AZW3	18.5534678786
UniRef90_R5AZW3|unclassified	18.5534678786
UniRef90_A0A358M271	18.4104135876
UniRef90_A0A358M271|unclassified	18.4104135876
UniRef90_I3YLT3	18.3771342065
UniRef90_I3YLT3|unclassified	18.3771342065
UniRef90_A0A1C7H2G8	18.3749790563
UniRef90_A0A1C7H2G8|unclassified	18.3749790563
UniRef90_R5B198	18.3078314943
UniRef90_R5B198|unclassified	18.3078314943
UniRef90_R5UN15	18.3071953515
UniRef90_R5UN15|unclassified	18.3071953515
UniRef90_R5BAZ1	18.3062767694
UniRef90_R5BAZ1|unclassified	18.3062767694
UniRef90_I3YPJ6	18.3056747191
UniRef90_I3YPJ6|unclassified	18.3056747191
UniRef90_C3QRG8	18.2982678203
UniRef90_C3QRG8|unclassified	18.2982678203
UniRef90_W6PBE3	18.2834161168
UniRef90_W6PBE3|unclassified	18.2834161168
UniRef90_E6SWB9	18.2590218892
UniRef90_E6SWB9|unclassified	18.2590218892
UniRef90_E5CA09	18.2452588595
UniRef90_E5CA09|unclassified	18.2452588595
UniRef90_R5UH35	18.2214670876
UniRef90_R5UH35|unclassified	18.2214670876
UniRef90_A0A173S9E6	18.2125698608
UniRef90_A0A173S9E6|unclassified	18.2125698608
UniRef90_A0A3E5CUU0	18.1922226631
UniRef90_A0A3E5CUU0|unclassified	18.1922226631
UniRef90_Q5L7B9	18.1085644517
UniRef90_Q5L7B9|unclassified	18.1085644517
UniRef90_Q8A681	18.0735240690
UniRef90_Q8A681|unclassified	18.0735240690
UniRef90_R5UGL3	18.0546208534
UniRef90_R5UGL3|unclassified	18.0546208534
UniRef90_D7J0I3	18.0123566388
UniRef90_D7J0I3|unclassified	18.0123566388
UniRef90_Q8A9A2	18.0122317667
UniRef90_Q8A9A2|unclassified	18.0122317667
UniRef90_R5AW67	17.9941307394
UniRef90_R5AW67|unclassified	17.9941307394
UniRef90_E4MC09	17.9574785302
UniRef90_E4MC09|unclassified	17.9574785302
UniRef90_A0A0P0EW85	17.9231092464
UniRef90_A0A0P0EW85|unclassified	17.9231092464
UniRef90_F7LAB6	17.9161186744
UniRef90_F7LAB6|unclassified	17.9161186744
UniRef90_C9L2Y2	17.8691199591
UniRef90_C9L2Y2|unclassified	17.8691199591
UniRef90_F0RG34	17.8130701208
UniRef90_F0RG34|unclassified	17.8130701208
UniRef90_E4MBJ1	17.7774958581
UniRef90_E4MBJ1|unclassified	17.7774958581
UniRef90_Q5LBQ4	17.7586113785
UniRef90_Q5LBQ4|unclassified	17.7586113785
UniRef90_R5V4V8	17.7508696286
UniRef90_R5V4V8|unclassified	17.7508696286
UniRef90_Q5LAS7	17.7320082398
UniRef90_Q5LAS7|unclassified	17.7320082398
UniRef90_R6JDF1	17.7061073995
UniRef90_R6JDF1|unclassified	17.7061073995
UniRef90_E6SSR1	17.6967173137
UniRef90_E6SSR1|unclassified	17.6967173137
UniRef90_Q8A9P4	17.6735213404
UniRef90_Q8A9P4|unclassified	17.6735213404
UniRef90_C3QF77	17.6422951192
UniRef90_C3QF77|unclassified	17.6422951192
UniRef90_A0A1C5Q4V5	17.6394843803
UniRef90_A0A1C5Q4V5|unclassified	17.6394843803
UniRef90_R5ULE8	17.6329594899
UniRef90_R5ULE8|unclassified	17.6329594899
UniRef90_A5ZJJ2	17.6173205556
UniRef90_A5ZJJ2|unclassified	17.6173205556
UniRef90_A0A374WDI5	17.6130463401
UniRef90_A0A374WDI5|unclassified	17.6130463401
UniRef90_E5CBS1	17.6068303831
UniRef90_E5CBS1|unclassified	17.6068303831
UniRef90_R5V1T9	17.5951639957
UniRef90_R5V1T9|unclassified	17.5951639957
UniRef90_A0A139L457	17.5824521004
UniRef90_A0A139L457|unclassified	17.5824521004
UniRef90_D4IL89	17.5683142293
UniRef90_D4IL89|unclassified	17.5683142293
UniRef90_D7JXD1	17.5050753698
UniRef90_D7JXD1|unclassified	17.5050753698
UniRef90_E4MEV7	17.4991330610
UniRef90_E4MEV7|unclassified	17.4991330610
UniRef90_R7KIQ0	17.4949529157
UniRef90_R7KIQ0|unclassified	17.4949529157
UniRef90_Q89ZQ3	17.4879813321
UniRef90_Q89ZQ3|unclassified	17.4879813321
UniRef90_F8NAN4	17.4701669204
UniRef90_F8NAN4|unclassified	17.4701669204
UniRef90_E6SNW0	17.4359370980
UniRef90_E6SNW0|unclassified	17.4359370980
UniRef90_R5UFU9	17.4280775084
UniRef90_R5UFU9|unclassified	17.4280775084
UniRef90_A0A0N7I9N0	17.4138855521
UniRef90_A0A0N7I9N0|unclassified	17.4138855521
UniRef90_R5B7Y6	17.4064583315
UniRef90_R5B7Y6|unclassified	17.4064583315
UniRef90_A0A370ZPP9	17.3963930685
UniRef90_A0A370ZPP9|unclassified	17.3963930685
UniRef90_R5AZM6	17.3350777763
UniRef90_R5AZM6|unclassified	17.3350777763
UniRef90_A0A1Q6H752	17.2921922862
UniRef90_A0A1Q6H752|unclassified	17.2921922862
UniRef90_Q8A4M8	17.2362518985
UniRef90_Q8A4M8|unclassified	17.2362518985
UniRef90_R5AYK5	17.2083067557
UniRef90_R5AYK5|unclassified	17.2083067557
UniRef90_W4UWT3	17.1983117865
UniRef90_W4UWT3|unclassified	17.1983117865
UniRef90_A0A174C3Y2	17.1475013973
UniRef90_A0A174C3Y2|unclassified	17.1475013973
UniRef90_A0A174D2X7	17.1203648747
UniRef90_A0A174D2X7|unclassified	17.1203648747
UniRef90_A0A3A5QPW0	17.0910089451
UniRef90_A0A3A5QPW0|unclassified	17.0910089451
UniRef90_A0A174G1Y5	17.0288770558
UniRef90_A0A174G1Y5|unclassified	17.0288770558
UniRef90_A0A1M5FQU6	17.0282893184
UniRef90_A0A1M5FQU6|unclassified	17.0282893184
UniRef90_R5AZ07	17.0260258071
UniRef90_R5AZ07|unclassified	17.0260258071
UniRef90_I3YQG0	16.9936908685
UniRef90_I3YQG0|unclassified	16.9936908685
UniRef90_R5AZZ4	16.9822640508
UniRef90_R5AZZ4|unclassified	16.9822640508
UniRef90_E4M889	16.9772883762
UniRef90_E4M889|unclassified	16.9772883762
UniRef90_C7X4A7	16.9584265196
UniRef90_C7X4A7|unclassified	16.9584265196
UniRef90_R5V7Y3	16.9420945893
UniRef90_R5V7Y3|unclassified	16.9420945893
UniRef90_U6RX11	16.9168622693
UniRef90_U6RX11|unclassified	16.9168622693
UniRef90_D1JWA6	16.9134843332
UniRef90_D1JWA6|unclassified	16.9134843332
UniRef90_R6DGI4	16.9025151733
UniRef90_R6DGI4|unclassified	16.9025151733
UniRef90_F7M291	16.8196291789
UniRef90_F7M291|unclassified	16.8196291789
UniRef90_Q8A4B1	16.7738979297
UniRef90_Q8A4B1|unclassified	16.7738979297
UniRef90_A0A139L446	16.7689698962
UniRef90_A0A139L446|unclassified	16.7689698962
UniRef90_A0A1Q6HCX4	16.7578500371
UniRef90_A0A1Q6HCX4|unclassified	16.7578500371
UniRef90_R5UE46	16.7551595854
UniRef90_R5UE46|unclassified	16.7551595854
UniRef90_W4UXB0	16.7188335699
UniRef90_W4UXB0|unclassified	16.7188335699
UniRef90_Q8A5W2	16.7182195777
UniRef90_Q8A5W2|unclassified	16.7182195777
UniRef90_A0A174EXX8	16.7170518687
UniRef90_A0A174EXX8|unclassified	16.7170518687
UniRef90_A0A1L5KK97	16.7094583459
UniRef90_A0A1L5KK97|unclassified	16.7094583459
UniRef90_A0A015ZU31	16.6996649012
UniRef90_A0A015ZU31|unclassified	16.6996649012
UniRef90_R5AZT9	16.6909788645
UniRef90_R5AZT9|unclassified	16.6909788645
UniRef90_E4MFL0	16.6655218044
UniRef90_E4MFL0|unclassified	16.6655218044
UniRef90_R5UAM9	16.6429481913
UniRef90_R5UAM9|unclassified	16.6429481913
UniRef90_Q8A6A7	16.5740986712
UniRef90_Q8A6A7|unclassified	16.5740986712
UniRef90_A0A0P0FQE7	16.5342742879
UniRef90_A0A0P0FQE7|unclassified	16.5342742879
UniRef90_D7K6U8	16.5098048656
UniRef90_D7K6U8|unclassified	16.5098048656
UniRef90_R5UGK1	16.4940947491
UniRef90_R5UGK1|unclassified	16.4940947491
UniRef90_R5B0D4	16.4750729144
UniRef90_R5B0D4|unclassified	16.4750729144
UniRef90_A0A0I9RND0	16.4616442668
UniRef90_A0A0I9RND0|unclassified	16.4616442668
UniRef90_D1JRM0	16.4527357856
UniRef90_D1JRM0|unclassified	16.4527357856
UniRef90_A0A139KP86	16.4185194093
UniRef90_A0A139KP86|unclassified	16.4185194093
UniRef90_A0A3A5S8G8	16.4154884904
UniRef90_A0A3A5S8G8|unclassified	16.4154884904
UniRef90_C9KR75	16.4090074315
UniRef90_C9KR75|unclassified	16.4090074315
UniRef90_W0U8A1	16.4001468742
UniRef90_W0U8A1|unclassified	16.4001468742
UniRef90_R5UCF4	16.3996536443
UniRef90_R5UCF4|unclassified	16.3996536443
UniRef90_A0A1Q6H6N3	16.3846021870
UniRef90_A0A1Q6H6N3|unclassified	16.3846021870
UniRef90_A0A174ZJF4	16.3821004175
UniRef90_A0A174ZJF4|unclassified	16.3821004175
UniRef90_A0A173WQJ3	16.3722230380
UniRef90_A0A173WQJ3|unclassified	16.3722230380
UniRef90_I3YMR9	16.3455200679
UniRef90_I3YMR9|unclassified	16.3455200679
UniRef90_I3YKW6	16.3252627225
UniRef90_I3YKW6|unclassified	16.3252627225
UniRef90_R5AZL4	16.2942184243
UniRef90_R5AZL4|unclassified	16.2942184243
UniRef90_A0A174LWX8	16.2688341424
UniRef90_A0A174LWX8|unclassified	16.2688341424
UniRef90_W4PEL8	16.2522233803
UniRef90_W4PEL8|unclassified	16.2522233803
UniRef90_Q8AAB8	16.2425272626
UniRef90_Q8AAB8|unclassified	16.2425272626
UniRef90_R6TGM2	16.1978376347
UniRef90_R6TGM2|unclassified	16.1978376347
UniRef90_A0A3E5E1R6	16.1964865277
UniRef90_A0A3E5E1R6|unclassified	16.1964865277
UniRef90_C3R196	16.1891422642
UniRef90_C3R196|unclassified	16.1891422642
UniRef90_R5ATX4	16.1764508623
UniRef90_R5ATX4|unclassified	16.1764508623
UniRef90_R5B955	16.1563569510
UniRef90_R5B955|unclassified	16.1563569510
UniRef90_A0A015SGC2	16.1512483351
UniRef90_A0A015SGC2|unclassified	16.1512483351
UniRef90_F3ZTW6	16.1292305929
UniRef90_F3ZTW6|unclassified	16.1292305929
UniRef90_A0A174QR67	16.1182507453
UniRef90_A0A174QR67|unclassified	16.1182507453
UniRef90_F0R5P2	16.1083854901
UniRef90_F0R5P2|unclassified	16.1083854901
UniRef90_A0A0P0ETT5	16.0983316156
UniRef90_A0A0P0ETT5|unclassified	16.0983316156
UniRef90_A0A139KKC1	16.0803304293
UniRef90_A0A139KKC1|unclassified	16.0803304293
UniRef90_I3YMW9	16.0653448039
UniRef90_I3YMW9|unclassified	16.0653448039
UniRef90_W0U7M2	16.0177038776
UniRef90_W0U7M2|unclassified	16.0177038776
UniRef90_C9L2W7	16.0059490312
UniRef90_C9L2W7|unclassified	16.0059490312
UniRef90_A0A076J0D7	15.9926653014
UniRef90_A0A076J0D7|unclassified	15.9926653014
UniRef90_R5V0L8	15.9892134492
UniRef90_R5V0L8|unclassified	15.9892134492
UniRef90_R6JL39	15.9813251133
UniRef90_R6JL39|unclassified	15.9813251133
UniRef90_D1JQG3	15.9547143634
UniRef90_D1JQG3|unclassified	15.9547143634
UniRef90_A0A0P0FJ93	15.9488767055
UniRef90_A0A0P0FJ93|unclassified	15.9488767055
UniRef90_A0A139L108	15.9404946112
UniRef90_A0A139L108|unclassified	15.9404946112
UniRef90_D4IN25	15.9017971615
UniRef90_D4IN25|unclassified	15.9017971615
UniRef90_A0A174JRA3	15.9007149808
UniRef90_A0A174JRA3|unclassified	15.9007149808
UniRef90_Q8A029	15.8824440005
UniRef90_Q8A029|unclassified	15.8824440005
UniRef90_R5UXH5	15.8820016563
UniRef90_R5UXH5|unclassified	15.8820016563
UniRef90_R5UBA4	15.8748271128
UniRef90_R5UBA4|unclassified	15.8748271128
UniRef90_A0A0J9I6G7	15.8625416711
UniRef90_A0A0J9I6G7|unclassified	15.8625416711
UniRef90_C9KYF1	15.8344427531
UniRef90_C9KYF1|unclassified	15.8344427531
UniRef90_Q8A375	15.8169952142
UniRef90_Q8A375|unclassified	15.8169952142
UniRef90_A0A174NPY7	15.8128220409
UniRef90_A0A174NPY7|unclassified	15.8128220409
UniRef90_A0A015R401	15.7873299092
UniRef90_A0A015R401|unclassified	15.7873299092
UniRef90_Q5LIQ3	15.7714362905
UniRef90_Q5LIQ3|unclassified	15.7714362905
UniRef90_Q8A7G0	15.7519523018
UniRef90_Q8A7G0|unclassified	15.7519523018
UniRef90_R5AUS9	15.7472345702
UniRef90_R5AUS9|unclassified	15.7472345702
UniRef90_Q8A0Y7	15.6850786342
UniRef90_Q8A0Y7|unclassified	15.6850786342
UniRef90_A0A139JXS0	15.6463568288
UniRef90_A0A139JXS0|unclassified	15.6463568288
UniRef90_R6S6H9	15.6154159790
UniRef90_R6S6H9|unclassified	15.6154159790
UniRef90_R6K7D5	15.6101520431
UniRef90_R6K7D5|unclassified	15.6101520431
UniRef90_D7JZ96	15.5920395077
UniRef90_D7JZ96|unclassified	15.5920395077
UniRef90_E4MC54	15.5810266908
UniRef90_E4MC54|unclassified	15.5810266908
UniRef90_Q5LG64	15.5153991687
UniRef90_Q5LG64|unclassified	15.5153991687
UniRef90_A0A354I0C4	15.5002366297
UniRef90_A0A354I0C4|unclassified	15.5002366297
UniRef90_A0A173Z0G7	15.4540734899
UniRef90_A0A173Z0G7|unclassified	15.4540734899
UniRef90_I3YMP8	15.4510796483
UniRef90_I3YMP8|unclassified	15.4510796483
UniRef90_R5UNF9	15.4375888008
UniRef90_R5UNF9|unclassified	15.4375888008
UniRef90_I3YMP1	15.4297468359
UniRef90_I3YMP1|unclassified	15.4297468359
UniRef90_E4M7L8	15.4088986912
UniRef90_E4M7L8|unclassified	15.4088986912
UniRef90_A0A174RIA7	15.3668252288
